EXPERIMENT,ARMS,TURNS,PAYOFF_FXN,TURBULENCE_FXN,STRATEGY_FXN,BELIEF_FXN,TURBULENCE,STRATEGY,LATENCY,INITIAL_LEARNING,MEMORY,MEAN_SCORE,MEAN_KNOWLEDGE,MEAN_OPINION,MEAN_PROBEXPLORE
727,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,0,0,350,27.964,0.08652968463066095,0.19677646058348722,0.11627183507436116
728,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,0,0,400,26.666,0.2274055764876007,0.14922857164320183,0.13692769175359779
729,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,0,0,450,26.324,0.27545674695607403,0.13042188566875768,0.18228935140950717
730,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,0,0,500,23.15,0.34492005096230555,0.07329343038645333,0.2686721867495961
731,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,16,16,50,-0.254,-0.5131768183917463,0.2664070751461006,0.5296826165107258
732,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,16,16,100,-0.44,-0.9628429511217838,0.21364818108713726,0.1480886201025362
733,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,16,16,150,-2.976,-1.3093749603722153,0.057070616035125026,0.164980900449945
734,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,16,16,200,-2.136,-1.5100425163541256,0.013295387797015328,0.4954557872943793
735,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,16,16,250,-3.714,-1.380772064853208,0.04481892792026199,0.3907025390752593
736,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,16,16,300,-4.612,-0.6884445485178555,0.2004873123688609,0.1556413832306997
737,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,16,16,350,-4.936,-0.17450319735362205,0.20856098669878134,0.16457628784785006
738,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,16,16,400,-3.87,-0.02120545552138153,0.19113498488215197,0.1943113843450661
739,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,16,16,450,-3.828,0.06385754660682724,0.18806639953769624,0.3342499399328576
740,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.25,16,16,500,-2.528,0.26977986671176496,0.09812468710799806,0.3508000935698408
741,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,0,0,50,13.27,-0.7685404201411252,0.006538526536494613,0.7706762782046878
742,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,0,0,100,20.61,-1.2215215304304072,0.002006663812346831,0.837350602354438
743,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,0,0,150,25.302,-1.4461838389623514,0.0014774775300527541,0.8428519704258456
744,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,0,0,200,29.748,-1.451884109590259,0.009721726698385624,0.7952492351190129
745,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,0,0,250,31.512,-0.92227123962113,0.19591813384614054,0.2547634196800981
746,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,0,0,300,29.656,-0.4760571887914571,0.28755333606574623,0.1884546407917872
747,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,0,0,350,27.232,0.006037585586698253,0.21025910696528974,0.26076023897786094
748,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,0,0,400,26.54,0.17939320398253525,0.15681770533979061,0.33256256585004323
749,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,0,0,450,24.602,0.27721499338972955,0.1342311702830891,0.4066797165153312
750,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,0,0,500,22.936,0.28596430656178684,0.1248338639605536,0.5175852069492756
751,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,16,16,50,-1.194,-0.5469937940215817,0.2582299512096594,0.5009630514084998
752,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,16,16,100,-1.578,-1.0631794060607445,0.08462072376115148,0.37187111491665253
753,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,16,16,150,-1.842,-1.4148383970243892,0.003424714431855696,0.7983873778003231
754,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,16,16,200,-1.166,-1.5214363640276427,0.004659522888271115,0.7826418966808241
755,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,16,16,250,-4.232,-1.429103178099991,0.025927468713406267,0.649761915753141
756,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,16,16,300,-2.202,-0.715796329758624,0.16296529737133725,0.29995427652109125
757,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,16,16,350,-0.63,-0.14834406559169774,0.15419217583143235,0.32732342222527583
758,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,16,16,400,-2.928,0.05993763270867334,0.13668250163165155,0.3780154775161233
759,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,16,16,450,-0.254,0.19909707221650613,0.1424834179460565,0.48882276106111006
760,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.5,16,16,500,0.262,0.27914756859156986,0.11599993954295428,0.5844267359523265
761,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,0,0,50,11.648,-0.7663089188463046,0.009176443329439479,0.8029092114216954
762,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,0,0,100,19.03,-1.1871840027126865,0.002521301217846905,0.854022636429192
763,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,0,0,150,22.452,-1.4505311429522791,0.0013896092799545658,0.8660638085122425
764,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,0,0,200,24.444,-1.435374720703864,0.0065912296133638195,0.8354605154776091
765,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,0,0,250,24.812,-1.0498543605678712,0.14531801458312682,0.3984775092107454
766,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,0,0,300,23.576,-0.5944336350275499,0.2668610798862296,0.30121105739269827
767,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,0,0,350,21.73,-0.04703895528735604,0.20285761878741038,0.40236160889752537
768,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,0,0,400,21.364,0.17301354421287468,0.15775054470231661,0.4966859077570804
769,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,0,0,450,18.686,0.29538563695776604,0.1343079474104173,0.5894140304256053
770,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,0,0,500,18.218,0.30674788895345473,0.14085215663652537,0.6666093049172424
771,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,16,16,50,-0.982,-0.5220989258407513,0.2160639097436773,0.4459395301647796
772,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,16,16,100,-2.476,-1.1912418435232717,0.004596015051010093,0.8305053300371932
773,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,16,16,150,0.304,-1.4292566404681062,0.0017274814597990863,0.8614101250675297
774,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,16,16,200,-1.234,-1.493605130612052,0.0030185782477676723,0.8513597351596833
775,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,16,16,250,0.6,-1.4519098137481892,0.019500949919913566,0.7525551089496249
776,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,16,16,300,-1.146,-0.7898176365082292,0.12859944830524686,0.45491352122435624
777,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,16,16,350,-2.51,-0.14598669138368145,0.12320533178709839,0.5120964130130516
778,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,16,16,400,-0.028,0.11987758309505128,0.1140317364534381,0.5826065089571446
779,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,16,16,450,0.092,0.24297667892620858,0.11522432994821515,0.6252013712686575
780,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,0.75,16,16,500,-0.868,0.3232174501980558,0.11169063294137083,0.6936623063785893
781,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,1,0,0,50,9.456,-0.7451573152990316,0.011019518056912125,0.8199108965494779
782,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,1,0,0,100,12.298,-1.1505392919559567,0.0030475235404580636,0.8627554461728163
783,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,1,0,0,150,17.836,-1.434037979659777,0.0013657179259922948,0.8761209890211137
784,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,1,0,0,200,20.774,-1.4843376105332413,0.00447361470839791,0.8611424311113525
785,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,1,0,0,250,20.32,-1.146244314334986,0.10452130248616757,0.5452657687020781
786,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,1,0,0,300,18.954,-0.630516021601277,0.2323532072031341,0.4153344699185605
787,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,1,0,0,350,17.346,-0.03019053796401735,0.1833981574510966,0.5291643630471496
788,10,500,<function betadist_payoff at 0x1007abf28>,<function randomshock at 0x1007abea0>,<function softmax_strategy at 0x1007ab7b8>,<function belief_with_latency_and_memory at 0x1007abc80>,0.32,1,0,0,400,15.39,0.19351997047817662,0.14255590765228343,0.6223240965203027
